Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.07004130601882935,7.004130601882935,2000,2.2843663131722143
0,0.0%,0.07035005331039429,7.035005331039429,2000,2.2743408493815576
0,0.0%,0.06369669437408447,6.369669437408447,2000,2.5119042922437327
0,0.0%,0.06375486850738525,6.375486850738525,2000,2.5096122656337356
0,0.0%,0.06480613470077515,6.480613470077515,2000,2.4689020682803697
0,0.0%,0.06818976402282714,6.818976402282715,2000,2.346393220343724
0,0.0%,0.06970356702804566,6.970356702804565,2000,2.295434894108404
0,0.0%,0.0702987241744995,7.029872417449951,2000,2.276001476254944
0,0.0%,0.06725508213043213,6.725508213043213,2000,2.379002373228861
0,0.0%,0.06352139472961425,6.352139472961426,2000,2.518836380735301
0,0.0%,0.06421069383621215,6.421069383621216,2000,2.491796777778574
0,0.0%,0.06672923564910889,6.672923564910889,2000,2.3977496286837305
0,0.0%,0.06855180978775025,6.855180978775024,2000,2.334001107999791
0,0.0%,0.07090654611587524,7.090654611587524,2000,2.2564912376147688
0,0.0%,0.07170062780380249,7.170062780380249,2000,2.231500684175526
0,0.0%,0.06816328287124634,6.816328287124634,2000,2.3473047843400394
0,0.0%,0.06428734302520751,6.428734302520752,2000,2.4888258321278403
0,0.0%,0.06627116918563843,6.627116918563843,2000,2.414322879257025
0,0.0%,0.06716923952102662,6.716923952102661,2000,2.3820427496415784
0,0.0%,0.07059942960739135,7.059942960739136,2000,2.266307261825936
0,0.0%,0.07120645761489869,7.120645761489868,2000,2.246987216599339
0,0.0%,0.0714211893081665,7.14211893081665,2000,2.2402315272241644
0,0.0%,0.06820621967315674,6.820621967315674,2000,2.345827122023736
0,0.0%,0.06555279016494751,6.555279016494751,2000,2.440780927820147
0,0.0%,0.06611611366271973,6.611611366271973,2000,2.4199849497539008
0,0.0%,0.06827816009521484,6.827816009521484,2000,2.3433554708691298
0,0.0%,0.07070763349533081,7.070763349533081,2000,2.2628391319385
0,0.0%,0.07155389070510865,7.155389070510864,2000,2.2360768705003022
0,0.0%,0.07256416082382203,7.256416082382202,2000,2.2049452261766356
0,0.0%,0.06921679496765137,6.921679496765137,2000,2.311577704150797
