Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.1975070905685425,19.750709056854248,22100,8.9515773581123,221.0
0,0.0%,0.1999199032783508,19.991990327835083,22100,8.843541693487081,221.0
0,0.0%,0.2000807762145996,20.00807762145996,22100,8.836431132712647,221.0
0,0.0%,0.2010662746429443,20.106627464294437,22100,8.793120592399863,221.0
0,0.0%,0.1999219679832458,19.992196798324585,22100,8.843450361333801,221.0
0,0.0%,0.1999742102622985,19.99742102622986,22100,8.841140053414795,221.0
0,0.0%,0.1975663232803344,19.756632328033447,22100,8.94889356973717,221.0
0,0.0%,0.1945636987686157,19.45636987686157,22100,9.086998300246073,221.0
0,0.0%,0.1951528859138488,19.515288591384888,22100,9.059563693977305,221.0
0,0.0%,0.195522882938385,19.5522882938385,22100,9.042419861194194,221.0
0,0.0%,0.1951600575447082,19.516005754470825,22100,9.059230778280426,221.0
0,0.0%,0.1979513216018676,19.795132160186768,22100,8.93148874022632,221.0
0,0.0%,0.2003468704223633,20.034687042236328,22100,8.824694871812936,221.0
0,0.0%,0.2005316925048828,20.05316925048828,22100,8.816561501653663,221.0
0,0.0%,0.1996050524711609,19.96050524711609,22100,8.857491221347928,221.0
0,0.0%,0.1947850370407104,19.478503704071045,22100,9.076672555862103,221.0
0,0.0%,0.1949826622009277,19.498266220092773,22100,9.06747287191152,221.0
0,0.0%,0.1953042888641357,19.53042888641357,22100,9.052540577999888,221.0
0,0.0%,0.1949492764472961,19.49492764472961,22100,9.069025708735948,221.0
0,0.0%,0.1947391700744629,19.47391700744629,22100,9.07881038685728,221.0
0,0.0%,0.1957108449935913,19.57108449935913,22100,9.033735458338525,221.0
0,0.0%,0.1992164611816406,19.921646118164062,22100,8.87476862862242,221.0
0,0.0%,0.200058217048645,20.005821704864506,22100,8.837427555250596,221.0
0,0.0%,0.2006797504425048,20.06797504425049,22100,8.810056799958675,221.0
0,0.0%,0.1990942049026489,19.909420490264893,22100,8.88021829095678,221.0
0,0.0%,0.1994957089424133,19.949570894241333,22100,8.862346009208414,221.0
0,0.0%,0.2002690362930297,20.02690362930298,22100,8.828124570455797,221.0
0,0.0%,0.1997718453407287,19.97718453407288,22100,8.850095953133525,221.0
0,0.0%,0.1998778510093689,19.98778510093689,22100,8.845402284804075,221.0
0,0.0%,0.1992501997947693,19.92501997947693,22100,8.873265882900327,221.0
