Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.06750441074371338,6.750441074371338,2100,2.488726264685537
0,0.0%,0.06777330398559571,6.77733039855957,2100,2.4788521456133545
0,0.0%,0.07022006750106811,7.0220067501068115,2100,2.3924784748668118
0,0.0%,0.07066676139831543,7.066676139831543,2100,2.3773553036209303
0,0.0%,0.07364302158355712,7.364302158355713,2100,2.2812752164084307
0,0.0%,0.07232209205627442,7.232209205627441,2100,2.3229416520373585
0,0.0%,0.07121079206466675,7.121079206466675,2100,2.35919296961953
0,0.0%,0.0673915195465088,6.739151954650879,2100,2.4928952653168546
0,0.0%,0.06970582723617554,6.970582723617554,2100,2.410128487978295
0,0.0%,0.07068008422851563,7.0680084228515625,2100,2.376907184445898
0,0.0%,0.07377818822860718,7.377818822860718,2100,2.277095765477997
0,0.0%,0.07534976005554199,7.534976005554199,2100,2.229602322239161
0,0.0%,0.07198097467422486,7.198097467422485,2100,2.3339500577804473
0,0.0%,0.06922173261642456,6.922173261642456,2100,2.4269834580843455
0,0.0%,0.06851192235946656,6.851192235946655,2100,2.4521279540010865
0,0.0%,0.07110628843307495,7.110628843307495,2100,2.36266023304143
0,0.0%,0.07213738203048706,7.213738203048706,2100,2.3288896168840587
0,0.0%,0.07492330074310302,7.492330074310303,2100,2.2422930961896395
0,0.0%,0.07636724472045898,7.636724472045898,2100,2.1998960498700875
0,0.0%,0.07224019289016724,7.224019289016724,2100,2.325575185761538
0,0.0%,0.07007721900939941,7.007721900939941,2100,2.3973554084311806
0,0.0%,0.0699327278137207,6.99327278137207,2100,2.402308693684885
0,0.0%,0.07151858568191528,7.151858568191528,2100,2.3490397411827137
0,0.0%,0.0734458589553833,7.34458589553833,2100,2.2873992133723458
0,0.0%,0.07560027599334716,7.560027599334717,2100,2.222214109572616
0,0.0%,0.07704678297042847,7.704678297042847,2100,2.180493377179428
0,0.0%,0.0753190565109253,7.531905651092529,2100,2.2305112116696657
0,0.0%,0.07234668254852294,7.234668254852295,2100,2.3221520888303666
0,0.0%,0.07091142177581787,7.091142177581787,2100,2.3691528923383
0,0.0%,0.07251671552658082,7.251671552658081,2100,2.316707241634793
