Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.0562586236000061,5.62586236000061,2300,3.2706096990254134
0,0.0%,0.05133792877197266,5.133792877197266,2300,3.5840947307646864
0,0.0%,0.04771440744400025,4.771440744400024,2300,3.8562775869311716
0,0.0%,0.04607449054718018,4.607449054718018,2300,3.9935330334599013
0,0.0%,0.04683794498443603,4.6837944984436035,2300,3.928438791692122
0,0.0%,0.048771679401397705,4.8771679401397705,2300,3.7726812416208677
0,0.0%,0.05004183292388916,5.004183292388916,2300,3.676923670638798
0,0.0%,0.05037487506866455,5.037487506866455,2300,3.652614517637907
0,0.0%,0.048793582916259765,4.879358291625977,2300,3.770987679174603
0,0.0%,0.04195296287536621,4.195296287536621,2300,4.385864248649776
0,0.0%,0.04157452344894409,4.157452344894409,2300,4.425787350899225
0,0.0%,0.04303824186325073,4.303824186325073,2300,4.275267576789956
0,0.0%,0.04486963510513306,4.486963510513306,2300,4.100768806540851
0,0.0%,0.046640114784240724,4.664011478424072,2300,3.945101783115078
0,0.0%,0.04722668409347534,4.722668409347534,2300,3.896102458428173
0,0.0%,0.04329358100891113,4.329358100891113,2300,4.250052680145059
0,0.0%,0.041581876277923584,4.158187627792358,2300,4.42500474894848
0,0.0%,0.03804999828338623,3.804999828338623,2300,4.835742662315439
0,0.0%,0.03938735723495483,3.9387357234954834,2300,4.671549779346626
0,0.0%,0.04130998849868774,4.130998849868774,2300,4.4541285700393
0,0.0%,0.042007951736450194,4.2007951736450195,2300,4.380123105129728
0,0.0%,0.044337475299835206,4.4337475299835205,2300,4.149988215514921
0,0.0%,0.042463719844818115,4.2463719844818115,2300,4.333110727755841
0,0.0%,0.04112846612930298,4.112846612930298,2300,4.473787070529837
0,0.0%,0.03472727298736572,3.4727272987365723,2300,5.29842927968867
0,0.0%,0.03603363513946533,3.603363513946533,2300,5.106340209302852
0,0.0%,0.03837433338165283,3.837433338165283,2300,4.794871566107056
0,0.0%,0.040653388500213626,4.065338850021362,2300,4.5260679807547435
0,0.0%,0.042016255855560306,4.20162558555603,2300,4.379257414857206
0,0.0%,0.03889883279800415,3.889883279800415,2300,4.730219051956767
