Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.0382997703552246,3.829977035522461,7000,14.621497591397656,70.0
0,0.0%,0.0378241825103759,3.7824182510375977,7000,14.805343112078631,70.0
0,0.0%,0.0378383135795593,3.7838313579559326,7000,14.79981391936342,70.0
0,0.0%,0.0381586337089538,3.8158633708953857,7000,14.675577859293137,70.0
0,0.0%,0.0384681129455566,3.846811294555664,7000,14.557511588690607,70.0
0,0.0%,0.0383158445358276,3.831584453582764,7000,14.6153636122092,70.0
0,0.0%,0.0380064368247985,3.8006436824798575,7000,14.734346252490816,70.0
0,0.0%,0.0380868268013,3.808682680130005,7000,14.703246424847476,70.0
0,0.0%,0.0384089469909667,3.84089469909668,7000,14.579936287545284,70.0
0,0.0%,0.0385552048683166,3.855520486831665,7000,14.524627787938144,70.0
0,0.0%,0.037934091091156,3.7934091091156006,7000,14.762446756779129,70.0
0,0.0%,0.0379483127593994,3.794831275939941,7000,14.75691432055286,70.0
0,0.0%,0.0379798293113708,3.797982931137085,7000,14.744668687395617,70.0
0,0.0%,0.0376784658432006,3.767846584320069,7000,14.8626008906638,70.0
0,0.0%,0.038686397075653,3.868639707565308,7000,14.475372284084598,70.0
0,0.0%,0.0383657169342041,3.83657169342041,7000,14.596364795173278,70.0
0,0.0%,0.0381214451789855,3.81214451789856,7000,14.689894293637623,70.0
0,0.0%,0.0384532570838928,3.845325708389282,7000,14.563135673481636,70.0
0,0.0%,0.0383603453636169,3.8360345363616943,7000,14.59840871326291,70.0
0,0.0%,0.040383141040802,4.0383141040802,7000,13.867172923329356,70.0
0,0.0%,0.0404099655151367,4.040996551513672,7000,13.857967777533387,70.0
0,0.0%,0.040383505821228,4.038350582122803,7000,13.86704766245505,70.0
0,0.0%,0.0407921171188354,4.079211711883545,7000,13.728142581288685,70.0
0,0.0%,0.0409826278686523,4.098262786865234,7000,13.664326304178864,70.0
0,0.0%,0.0408113574981689,4.081135749816895,7000,13.721670493933583,70.0
0,0.0%,0.0407994556427002,4.07994556427002,7000,13.7256733252566,70.0
0,0.0%,0.040820460319519,4.082046031951904,7000,13.718610608911382,70.0
0,0.0%,0.0405810165405273,4.058101654052734,7000,13.79955574648409,70.0
0,0.0%,0.0405024051666259,4.050240516662598,7000,13.826339391356456,70.0
0,0.0%,0.0403267860412597,4.032678604125977,7000,13.886551718429637,70.0
