Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.0388422179222106,3.884221792221069,5200,10.709996036609526,52.0
0,0.0%,0.0385672497749328,3.856724977493286,5200,10.786353769782751,52.0
0,0.0%,0.0381796956062316,3.817969560623169,5200,10.895843808982608,52.0
0,0.0%,0.0388427829742431,3.884278297424317,5200,10.70984023662392,52.0
0,0.0%,0.0372891569137573,3.728915691375733,5200,11.156058072380889,52.0
0,0.0%,0.0371248054504394,3.712480545043945,5200,11.205445926318673,52.0
0,0.0%,0.0376800489425659,3.768004894256592,5200,11.040325362477391,52.0
0,0.0%,0.0370456600189209,3.70456600189209,5200,11.2293855687152,52.0
0,0.0%,0.0368260979652404,3.682609796524048,5200,11.296336646707866,52.0
0,0.0%,0.0376671195030212,3.766711950302124,5200,11.044115013005788,52.0
0,0.0%,0.0380344057083129,3.803440570831299,5200,10.937465493488098,52.0
0,0.0%,0.0384451174736023,3.8445117473602295,5200,10.82061981695438,52.0
0,0.0%,0.0387461447715759,3.8746144771575928,5200,10.73655204801631,52.0
0,0.0%,0.0378067278861999,3.780672788619995,5200,11.003332561658862,52.0
0,0.0%,0.0385062193870544,3.850621938705444,5200,10.803449588713889,52.0
0,0.0%,0.0391837739944458,3.91837739944458,5200,10.616639429856017,52.0
0,0.0%,0.0386123752593994,3.861237525939941,5200,10.773747981192455,52.0
0,0.0%,0.0390113568305969,3.901135683059693,5200,10.663561429212526,52.0
0,0.0%,0.0376810789108276,3.768107891082764,5200,11.04002358808422,52.0
0,0.0%,0.0386764955520629,3.867649555206299,5200,10.755886593706933,52.0
0,0.0%,0.0388237357139587,3.882373571395874,5200,10.71509457680629,52.0
0,0.0%,0.0383768415451049,3.837684154510498,5200,10.839870694180703,52.0
0,0.0%,0.03816734790802,3.816734790802002,5200,10.899368774653238,52.0
0,0.0%,0.0384956645965576,3.8495664596557617,5200,10.806411692323396,52.0
0,0.0%,0.0365197587013244,3.6519758701324463,5200,11.391093884333714,52.0
0,0.0%,0.036955816745758,3.6955816745758057,5200,11.256685324043074,52.0
0,0.0%,0.0375081515312194,3.750815153121948,5200,11.090922453316503,52.0
0,0.0%,0.0361513590812683,3.615135908126831,5200,11.507174573017611,52.0
0,0.0%,0.0355975413322448,3.5597541332244877,5200,11.686200350673657,52.0
0,0.0%,0.03627943277359,3.627943277359009,5200,11.466551933050912,52.0
