Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.19446972370147705,19.446972370147705,16900,6.952239013181315
0,0.0%,0.19546801567077637,19.546801567077637,16900,6.9167326191981795
0,0.0%,0.1964074754714966,19.640747547149658,16900,6.883648378221772
0,0.0%,0.19561967134475708,19.561967134475708,16900,6.9113703683575665
0,0.0%,0.19485970258712768,19.48597025871277,16900,6.938325277364516
0,0.0%,0.19467663288116455,19.467663288116455,16900,6.944849928780586
0,0.0%,0.19528504371643066,19.528504371643066,16900,6.923213238814186
0,0.0%,0.19467835426330565,19.467835426330566,16900,6.944788521128537
0,0.0%,0.19612857818603516,19.612857818603516,16900,6.893437012109364
0,0.0%,0.19490110158920287,19.490110158920288,16900,6.936851505588914
0,0.0%,0.19510897159576415,19.510897159576416,16900,6.92946095170414
0,0.0%,0.19576436758041382,19.576436758041382,16900,6.906261934744794
0,0.0%,0.19499254941940308,19.499254941940308,16900,6.933598252987746
0,0.0%,0.1961242151260376,19.61242151260376,16900,6.893590366345881
0,0.0%,0.19600693464279176,19.600693464279175,16900,6.897715136782893
0,0.0%,0.19434014558792115,19.434014558792114,16900,6.956874483704365
0,0.0%,0.19530073165893555,19.530073165893555,16900,6.922657117132936
0,0.0%,0.19521570682525635,19.521570682525635,16900,6.925672231949129
0,0.0%,0.19440489292144775,19.440489292144775,16900,6.95455746860392
0,0.0%,0.19668286085128783,19.668286085128784,16900,6.87401024241888
0,0.0%,0.19453872680664064,19.453872680664062,16900,6.949773046185316
0,0.0%,0.19472651958465576,19.472651958465576,16900,6.943070737790437
0,0.0%,0.19511155605316163,19.511155605316162,16900,6.929369163718952
0,0.0%,0.19471010208129882,19.471010208129883,16900,6.943656161381338
0,0.0%,0.19557145357131958,19.557145357131958,16900,6.9130743537014325
0,0.0%,0.19647961854934692,19.647961854934692,16900,6.881120851018131
0,0.0%,0.19568891525268556,19.568891525268555,16900,6.90892480166398
0,0.0%,0.19390097379684448,19.39009737968445,16900,6.972631305176056
0,0.0%,0.19482582092285156,19.482582092285156,16900,6.939531903912131
0,0.0%,0.19476415872573852,19.476415872573853,16900,6.941728954883576
0,0.0%,0.19604822158813476,19.604822158813477,16900,6.896262506478282
0,0.0%,0.19395596265792847,19.395596265792847,16900,6.970654479875219
0,0.0%,0.19603988885879517,19.603988885879517,16900,6.8965556340109275
0,0.0%,0.19569435119628906,19.569435119628906,16900,6.908732887460258
0,0.0%,0.19490135908126832,19.49013590812683,16900,6.93684234103393
0,0.0%,0.1952616500854492,19.526165008544922,16900,6.924042685331942
0,0.0%,0.19497341871261598,19.497341871261597,16900,6.934278574623553
0,0.0%,0.1936262583732605,19.36262583732605,16900,6.982524020030897
0,0.0%,0.19608044862747193,19.608044862747192,16900,6.895129062911463
0,0.0%,0.19429080724716186,19.429080724716187,16900,6.958641117178998
0,0.0%,0.1939823818206787,19.39823818206787,16900,6.969705121209494
0,0.0%,0.19563043594360352,19.56304359436035,16900,6.910990068998034
0,0.0%,0.19439849615097046,19.439849615097046,16900,6.954786311464224
0,0.0%,0.19565744161605836,19.565744161605835,16900,6.910036177683701
0,0.0%,0.19555620193481446,19.555620193481445,16900,6.91361351173443
0,0.0%,0.19526240825653077,19.526240825653076,16900,6.924015800439053
0,0.0%,0.19454703092575074,19.454703092575073,16900,6.949476399441909
0,0.0%,0.1953864336013794,19.53864336013794,16900,6.919620646530165
0,0.0%,0.19451761484146118,19.451761484146118,16900,6.950527339654705
0,0.0%,0.19565720081329346,19.565720081329346,16900,6.9100446821282615
0,0.0%,0.19531705141067504,19.531705141067505,16900,6.922078693258967
0,0.0%,0.1935964560508728,19.35964560508728,16900,6.983598912806155
0,0.0%,0.1949579906463623,19.49579906463623,16900,6.934827321094093
0,0.0%,0.19543908596038817,19.54390859603882,16900,6.917756462870609
0,0.0%,0.1944454836845398,19.44454836845398,16900,6.953105695133696
0,0.0%,0.19521087646484375,19.521087646484375,16900,6.925843602999685
0,0.0%,0.19448139905929565,19.448139905929565,16900,6.95182164741517
0,0.0%,0.1946913480758667,19.46913480758667,16900,6.944325021947852
0,0.0%,0.19475014686584471,19.475014686584473,16900,6.942228397554619
0,0.0%,0.19579392194747924,19.579392194747925,16900,6.905219460094718
0,0.0%,0.1942746877670288,19.42746877670288,16900,6.959218493874494
0,0.0%,0.19566956758499146,19.566956758499146,16900,6.909607951235147
0,0.0%,0.19488631963729858,19.48863196372986,16900,6.9373776595309335
0,0.0%,0.19458143711090087,19.458143711090088,16900,6.9482475824733125
0,0.0%,0.1939794135093689,19.39794135093689,16900,6.969811773014255
0,0.0%,0.19479084730148316,19.479084730148315,16900,6.940777858558581
0,0.0%,0.1951289963722229,19.51289963722229,16900,6.928749827734268
0,0.0%,0.1950991916656494,19.50991916656494,16900,6.929808311645829
2,0.02%,0.19563195656756965,19.171931743621826,16562,6.910936350692943
0,0.0%,0.19450011730194092,19.450011730194092,16900,6.951152620135249
0,0.0%,0.19486871480941773,19.486871480941772,16900,6.938004396048183
0,0.0%,0.19562864542007447,19.562864542007446,16900,6.911053322977537
0,0.0%,0.19552767753601075,19.552767753601074,16900,6.914622098710292
0,0.0%,0.19545334815979004,19.545334815979004,16900,6.917251675293339
0,0.0%,0.19457135915756227,19.457135915756226,16900,6.948607471591755
0,0.0%,0.195632381439209,19.5632381439209,16900,6.910921341619112
0,0.0%,0.19519134283065795,19.519134283065796,16900,6.926536701850316
0,0.0%,0.19449706315994264,19.449706315994263,16900,6.951261772462841
0,0.0%,0.19581428289413452,19.581428289413452,16900,6.9045014491151715
0,0.0%,0.1947258234024048,19.47258234024048,16900,6.943095560602997
0,0.0%,0.1947627544403076,19.47627544403076,16900,6.941779006387852
0,0.0%,0.19499016284942627,19.499016284942627,16900,6.933683116332542
0,0.0%,0.19433384895324707,19.433384895324707,16900,6.957099894240579
0,0.0%,0.1960634732246399,19.60634732246399,16900,6.895726051180093
0,0.0%,0.19516535520553588,19.51653552055359,16900,6.927459018411123
0,0.0%,0.19546177387237548,19.54617738723755,16900,6.91695349538152
0,0.0%,0.19426137685775757,19.426137685775757,16900,6.959695343814864
0,0.0%,0.19499639749526979,19.499639749526978,16900,6.933461424756818
0,0.0%,0.19582396030426025,19.582396030426025,16900,6.904160236057622
0,0.0%,0.19540863752365112,19.540863752365112,16900,6.918834382826919
0,0.0%,0.19561070680618287,19.561070680618286,16900,6.911687105857673
0,0.0%,0.1954123020172119,19.54123020172119,16900,6.918704636522402
0,0.0%,0.1957400918006897,19.57400918006897,16900,6.907118452650261
0,0.0%,0.19475549936294556,19.475549936294556,16900,6.942037603161173
0,0.0%,0.1948187017440796,19.48187017440796,16900,6.939785492339604
0,0.0%,0.1952051591873169,19.52051591873169,16900,6.926046450968206
0,0.0%,0.19562386035919188,19.56238603591919,16900,6.911222370919093
0,0.0%,0.19492921829223633,19.492921829223633,16900,6.93585093012117
0,0.0%,0.19460218906402588,19.460218906402588,16900,6.947506636501297
0,0.0%,0.19486746788024903,19.486746788024902,16900,6.938048791350017
