Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.0398858475685119,3.988584756851196,6600,13.237778113980248,66.0
0,0.0%,0.039992196559906,3.9992196559906006,6600,13.20257563770188,66.0
0,0.0%,0.0399710965156555,3.997109651565552,6600,13.209545046961564,66.0
0,0.0%,0.0399863100051879,3.998631000518799,6600,13.20451924499898,66.0
0,0.0%,0.0398535680770874,3.98535680770874,6600,13.248500083573637,66.0
0,0.0%,0.0397629618644714,3.976296186447144,6600,13.278688891427194,66.0
0,0.0%,0.0402876138687133,4.028761386871338,6600,13.10576500560722,66.0
0,0.0%,0.0389514684677124,3.89514684677124,6600,13.55532976728898,66.0
0,0.0%,0.0377591300010681,3.775913000106812,6600,13.983373027531728,66.0
0,0.0%,0.0395721054077148,3.957210540771485,6600,13.342732072503347,66.0
0,0.0%,0.0383043479919433,3.830434799194336,6600,13.784335922153156,66.0
0,0.0%,0.0375683951377868,3.7568395137786874,6600,14.054366657492098,66.0
0,0.0%,0.0372772884368896,3.727728843688965,6600,14.164120356927317,66.0
0,0.0%,0.0370679426193237,3.706794261932373,6600,14.244113988801487,66.0
0,0.0%,0.0369556522369384,3.695565223693848,6600,14.28739497316314,66.0
0,0.0%,0.0375421786308288,3.7542178630828857,6600,14.064181122573888,66.0
0,0.0%,0.0377754807472229,3.77754807472229,6600,13.977320461734069,66.0
0,0.0%,0.0377966165542602,3.7796616554260254,6600,13.969504366667612,66.0
0,0.0%,0.0374215173721313,3.742151737213135,6600,14.109529411899624,66.0
0,0.0%,0.0375455832481384,3.7545583248138423,6600,14.062905788690314,66.0
0,0.0%,0.037387957572937,3.738795757293701,6600,14.122194264556155,66.0
0,0.0%,0.0370876431465148,3.708764314651489,6600,14.236547680156804,66.0
0,0.0%,0.0374951934814453,3.7495193481445312,6600,14.081804918843355,66.0
0,0.0%,0.0378407096862793,3.7840709686279297,6600,13.95322668040362,66.0
0,0.0%,0.037827706336975,3.7827706336975098,6600,13.958023129832238,66.0
0,0.0%,0.0366420364379882,3.664203643798828,6600,14.409679464556206,66.0
0,0.0%,0.0376252245903015,3.762522459030152,6600,14.033138825066317,66.0
0,0.0%,0.0379085206985473,3.790852069854736,6600,13.928267056335772,66.0
0,0.0%,0.037915620803833,3.791562080383301,6600,13.925658839446532,66.0
0,0.0%,0.0371861147880554,3.718611478805542,6600,14.198848226263188,66.0
