Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.1982540035247803,19.825400352478027,23500,9.482784541927366,235.0
0,0.0%,0.1986856961250305,19.86856961250305,23500,9.46218090514648,235.0
0,0.0%,0.2027384519577026,20.273845195770264,23500,9.273031247137196,235.0
0,0.0%,0.2035401368141174,20.354013681411743,23500,9.236507498847295,235.0
0,0.0%,0.2038030672073364,20.380306720733643,23500,9.224591296692342,235.0
0,0.0%,0.203425874710083,20.3425874710083,23500,9.241695544774354,235.0
0,0.0%,0.2043028020858764,20.430280208587646,23500,9.202027484722224,235.0
0,0.0%,0.2035253047943115,20.352530479431152,23500,9.237180614469446,235.0
0,0.0%,0.2035410141944885,20.354101419448853,23500,9.236467684118018,235.0
0,0.0%,0.2037826299667358,20.378262996673584,23500,9.225516425550495,235.0
0,0.0%,0.1979225540161132,19.792255401611328,23500,9.498664815364828,235.0
0,0.0%,0.1980779004096985,19.80779004096985,23500,9.491215305248408,235.0
0,0.0%,0.1992278122901916,19.922781229019165,23500,9.43643348982634,235.0
0,0.0%,0.2029537034034729,20.29537034034729,23500,9.263196327403552,235.0
0,0.0%,0.2023710942268371,20.23710942268372,23500,9.289864282162322,235.0
0,0.0%,0.2020012235641479,20.200122356414795,23500,9.30687431902106,235.0
0,0.0%,0.2040021681785583,20.400216817855835,23500,9.215588328230314,235.0
0,0.0%,0.2036751437187194,20.36751437187195,23500,9.23038504195842,235.0
0,0.0%,0.2037585043907165,20.37585043907165,23500,9.226608752462235,235.0
0,0.0%,0.20365975856781,20.36597585678101,23500,9.23108233664158,235.0
0,0.0%,0.2035488820075988,20.354888200759888,23500,9.23611066520039,235.0
0,0.0%,0.2036052203178405,20.360522031784058,23500,9.233554999548645,235.0
0,0.0%,0.2030456185340881,20.304561853408813,23500,9.259003043615923,235.0
0,0.0%,0.2019293665885925,20.192936658859253,23500,9.310186189165243,235.0
0,0.0%,0.2033151292800903,20.331512928009037,23500,9.246729481749885,235.0
0,0.0%,0.201834545135498,20.183454513549805,23500,9.314560095438049,235.0
0,0.0%,0.1981442856788635,19.814428567886356,23500,9.48803541600465,235.0
0,0.0%,0.1977334213256835,19.77334213256836,23500,9.507750320586837,235.0
0,0.0%,0.1978942108154296,19.78942108154297,23500,9.500025252145566,235.0
0,0.0%,0.1983124113082885,19.831241130828857,23500,9.47999163339014,235.0
