Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.0379628944396972,3.796289443969727,6700,14.119049875172646,67.0
0,0.0%,0.0381193685531616,3.811936855316162,6700,14.061093358681676,67.0
0,0.0%,0.0379084181785583,3.790841817855835,6700,14.139339644173567,67.0
0,0.0%,0.0378568840026855,3.7856884002685542,6700,14.158587377713824,67.0
0,0.0%,0.0374762606620788,3.7476260662078857,6700,14.302387445563983,67.0
0,0.0%,0.0376413035392761,3.764130353927612,6700,14.239676886872973,67.0
0,0.0%,0.0374566769599914,3.7456676959991455,6700,14.309865249726156,67.0
0,0.0%,0.0371858596801757,3.718585968017578,6700,14.414081175209402,67.0
0,0.0%,0.0375017929077148,3.750179290771485,6700,14.2926499892685,67.0
0,0.0%,0.0378017210960388,3.780172109603882,6700,14.179248575435013,67.0
0,0.0%,0.0374680590629577,3.746805906295776,6700,14.305518177479025,67.0
0,0.0%,0.0374481105804443,3.7448110580444336,6700,14.313138678881783,67.0
0,0.0%,0.0374423694610595,3.744236946105957,6700,14.315333343351714,67.0
0,0.0%,0.0370916962623596,3.709169626235962,6700,14.450673708981297,67.0
0,0.0%,0.0370526075363159,3.705260753631592,6700,14.46591847752299,67.0
0,0.0%,0.0380178165435791,3.80178165435791,6700,14.098652914103928,67.0
0,0.0%,0.0394263410568237,3.942634105682373,6700,13.59497193075774,67.0
0,0.0%,0.0381548452377319,3.815484523773194,6700,14.04801924002934,67.0
0,0.0%,0.038004925251007,3.800492525100708,6700,14.103435185306587,67.0
0,0.0%,0.039838809967041,3.9838809967041016,6700,13.454217142616391,67.0
0,0.0%,0.0400171422958374,4.00171422958374,6700,13.394259790903533,67.0
0,0.0%,0.0398673105239868,3.9867310523986816,6700,13.444598919646385,67.0
0,0.0%,0.0402704858779907,4.027048587799072,6700,13.30999585214698,67.0
0,0.0%,0.0398551273345947,3.9855127334594727,6700,13.4487087570975,67.0
0,0.0%,0.0399283766746521,3.99283766746521,6700,13.424036853976864,67.0
0,0.0%,0.0403152012825012,4.031520128250122,6700,13.295233136604736,67.0
0,0.0%,0.0401096439361572,4.010964393615723,6700,13.363369688675236,67.0
0,0.0%,0.040377721786499,4.037772178649902,6700,13.274646916290871,67.0
0,0.0%,0.0404118800163269,4.04118800163269,6700,13.263426491998128,67.0
0,0.0%,0.0400407338142395,4.00407338142395,6700,13.386368054258408,67.0
