Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.018274919986724855,1.8274919986724854,3000,13.132752437457412
0,0.0%,0.011049513816833495,1.1049513816833496,3000,21.72041267864379
0,0.0%,0.010468142032623291,1.046814203262329,3000,22.926704591135223
0,0.0%,0.012966370582580567,1.2966370582580566,3000,18.509420077999593
0,0.0%,0.01452885866165161,1.4528858661651611,3000,16.518847460019085
0,0.0%,0.016609349250793458,1.6609349250793457,3000,14.449693144271428
0,0.0%,0.018462259769439698,1.8462259769439697,3000,12.999492098863673
0,0.0%,0.017836244106292726,1.7836244106292725,3000,13.455747665806317
0,0.0%,0.011163208484649658,1.1163208484649658,3000,21.499195354993144
0,0.0%,0.00991825819015503,0.9918258190155029,3000,24.197797173522524
0,0.0%,0.011248960494995117,1.1248960494995117,3000,21.33530472498154
0,0.0%,0.012735297679901123,1.2735297679901123,3000,18.84526031761068
0,0.0%,0.013759536743164063,1.3759536743164062,3000,17.44244769862877
0,0.0%,0.016148149967193604,1.6148149967193604,3000,14.862383646893376
0,0.0%,0.016568365097045897,1.6568365097045898,3000,14.485436468489667
0,0.0%,0.014351584911346436,1.4351584911346436,3000,16.72289168635687
0,0.0%,0.009881927967071533,0.9881927967071533,3000,24.286758697262893
0,0.0%,0.00807248592376709,0.807248592376709,3000,29.730618580998662
0,0.0%,0.008713433742523194,0.8713433742523193,3000,27.54367647610091
0,0.0%,0.009961974620819092,0.9961974620819092,3000,24.09160925771027
0,0.0%,0.013150842189788818,1.3150842189788818,3000,18.249781765790775
0,0.0%,0.014331939220428467,1.4331939220428467,3000,16.74581480626911
0,0.0%,0.015782294273376466,1.5782294273376465,3000,15.20691452350257
0,0.0%,0.011981065273284913,1.1981065273284912,3000,20.031607751536598
0,0.0%,0.009776408672332764,0.9776408672332764,3000,24.5488919340289
0,0.0%,0.008386003971099853,0.8386003971099854,3000,28.619113564350382
0,0.0%,0.009497249126434326,0.9497249126434326,3000,25.270475356068317
0,0.0%,0.010547719001770019,1.054771900177002,3000,22.753734713612058
0,0.0%,0.013210020065307616,1.3210020065307617,3000,18.168026907869137
0,0.0%,0.014672808647155762,1.4672808647155762,3000,16.35678660925784
