Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.0752671241760254,7.526712417602539,2200,2.3383383107396676
0,0.0%,0.07722463369369507,7.722463369369507,2200,2.279065520700157
0,0.0%,0.07821789741516114,7.821789741516113,2200,2.2501244065132027
0,0.0%,0.07789010763168334,7.789010763168335,2200,2.2595937449752412
0,0.0%,0.07114517450332641,7.114517450332642,2200,2.4738150019123375
0,0.0%,0.0715275001525879,7.152750015258789,2200,2.460592074720121
0,0.0%,0.07323112487792968,7.323112487792969,2200,2.4033496726068
0,0.0%,0.07600892066955567,7.600892066955566,2200,2.3155176846300676
0,0.0%,0.07769558191299439,7.7695581912994385,2200,2.265251069193221
0,0.0%,0.07973459482192993,7.973459482192993,2200,2.2073229367134575
0,0.0%,0.07842017650604248,7.842017650604248,2200,2.244320375719108
0,0.0%,0.07373392581939697,7.373392581939697,2200,2.3869609280142274
0,0.0%,0.07098711967468262,7.098711967468262,2200,2.479323020944742
0,0.0%,0.07179968357086182,7.179968357086182,2200,2.4512642848390684
0,0.0%,0.07102853536605835,7.102853536605835,2200,2.4778773642586365
0,0.0%,0.07250558137893677,7.250558137893677,2200,2.4273993346825145
0,0.0%,0.07255613088607787,7.255613088607788,2200,2.42570817725027
0,0.0%,0.06770252227783204,6.770252227783203,2200,2.5996077262490416
0,0.0%,0.061212682723999025,6.121268272399902,2200,2.875221149734016
0,0.0%,0.060330917835235594,6.03309178352356,2200,2.9172438662487776
0,0.0%,0.062406272888183595,6.240627288818359,2200,2.820229311167932
0,0.0%,0.0624674391746521,6.24674391746521,2200,2.8174678252444982
0,0.0%,0.06317464590072631,6.317464590072632,2200,2.78592776406803
0,0.0%,0.06234018087387085,6.234018087387085,2200,2.823219270988165
0,0.0%,0.05681913375854492,5.681913375854492,2200,3.097548103213237
0,0.0%,0.05687976598739624,5.687976598739624,2200,3.0942462041598264
0,0.0%,0.05228725671768188,5.2287256717681885,2200,3.3660209207434364
0,0.0%,0.05267076730728149,5.267076730728149,2200,3.3415119808909415
0,0.0%,0.05461668014526367,5.461668014526367,2200,3.2224587714209987
0,0.0%,0.05487240314483643,5.487240314483643,2200,3.2074410799076123
