Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.028859472274780272,2.8859472274780273,2600,7.207338998425384
0,0.0%,0.031219847202301025,3.1219847202301025,2600,6.662428507487045
0,0.0%,0.03328596591949463,3.328596591949463,2600,6.24887979826298
0,0.0%,0.028858146667480468,2.885814666748047,2600,7.207670069623357
0,0.0%,0.024866228103637696,2.4866228103637695,2600,8.364758785815672
0,0.0%,0.024608871936798095,2.4608871936798096,2600,8.452236272113465
0,0.0%,0.0268343186378479,2.68343186378479,2600,7.751268172936979
0,0.0%,0.029132564067840577,2.9132564067840576,2600,7.1397766264457
0,0.0%,0.030795607566833496,3.0795607566833496,2600,6.754209981036826
0,0.0%,0.03186645984649658,3.186645984649658,2600,6.52723901562814
0,0.0%,0.032869062423706054,3.2869062423706055,2600,6.328139127265912
0,0.0%,0.02570059061050415,2.570059061050415,2600,8.093199224572988
0,0.0%,0.02287940502166748,2.287940502166748,2600,9.091145499763556
0,0.0%,0.025312819480895997,2.5312819480895996,2600,8.217180237744003
0,0.0%,0.02665111780166626,2.665111780166626,2600,7.804550696443794
0,0.0%,0.029564323425292968,2.956432342529297,2600,7.035506850870504
0,0.0%,0.0310848069190979,3.10848069190979,2600,6.691371786266713
0,0.0%,0.030411932468414307,3.0411932468414307,2600,6.839420685154679
0,0.0%,0.02210682153701782,2.2106821537017822,2600,9.408860502705217
0,0.0%,0.023598289489746092,2.3598289489746094,2600,8.814198168489288
0,0.0%,0.02534090042114258,2.534090042114258,2600,8.20807455706902
0,0.0%,0.026421148777008057,2.6421148777008057,2600,7.8724813124327
0,0.0%,0.027303283214569093,2.730328321456909,2600,7.618131430032955
0,0.0%,0.030030992031097412,3.003099203109741,2600,6.926178122408137
0,0.0%,0.027166244983673097,2.7166244983673096,2600,7.656560563486339
0,0.0%,0.025368962287902832,2.536896228790283,2600,8.198995198916142
0,0.0%,0.02093602180480957,2.093602180480957,2600,9.935029774960245
0,0.0%,0.02144247055053711,2.144247055053711,2600,9.70037475438155
0,0.0%,0.02509546756744385,2.5095467567443848,2600,8.2883492583273
0,0.0%,0.025936346054077148,2.593634605407715,2600,8.01963389778657
