Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.029146339893341065,2.9146339893341064,8400,23.056068187605568
0,0.0%,0.029334771633148193,2.9334771633148193,8400,22.907967663898305
0,0.0%,0.030220460891723634,3.0220460891723633,8400,22.236590050949165
0,0.0%,0.03055293321609497,3.055293321609497,8400,21.994614894978312
0,0.0%,0.03075995922088623,3.075995922088623,8400,21.846582928618034
0,0.0%,0.031482341289520266,3.1482341289520264,8400,21.345299379741274
0,0.0%,0.03145055770874024,3.1450557708740234,8400,21.366870699823824
0,0.0%,0.03179296493530273,3.1792964935302734,8400,21.136751522467
0,0.0%,0.032470259666442874,3.247025966644287,8400,20.69586159467932
0,0.0%,0.03285077571868897,3.2850775718688965,8400,20.45613795407869
0,0.0%,0.03274428844451904,3.2744288444519043,8400,20.522663094011556
0,0.0%,0.033629870414733885,3.3629870414733887,8400,19.982235783625978
0,0.0%,0.03397371530532837,3.397371530532837,8400,19.779997387998506
0,0.0%,0.03349198341369629,3.349198341369629,8400,20.064502949836967
0,0.0%,0.03386204481124878,3.386204481124878,8400,19.84522800515477
0,0.0%,0.034507226943969724,3.4507226943969727,8400,19.474181483523545
0,0.0%,0.03398792028427124,3.398792028427124,8400,19.771730496584247
0,0.0%,0.03465882301330567,3.4658823013305664,8400,19.389002325382386
0,0.0%,0.03480281352996826,3.480281352996826,8400,19.308783740180928
0,0.0%,0.03541929721832275,3.5419297218322754,8400,18.972708460527212
0,0.0%,0.03481555223464966,3.481555223464966,8400,19.301718825852834
0,0.0%,0.03571351289749145,3.5713512897491455,8400,18.81640716579303
0,0.0%,0.03501619577407837,3.501619577407837,8400,19.191119570375065
0,0.0%,0.035491492748260495,3.54914927482605,8400,18.93411485300054
0,0.0%,0.03589045286178589,3.589045286178589,8400,18.723642261853637
0,0.0%,0.03587932825088501,3.587932825088501,8400,18.72944764464547
0,0.0%,0.03636795043945312,3.6367950439453125,8400,18.477807846740596
0,0.0%,0.03638194561004639,3.6381945610046387,8400,18.470699923602663
0,0.0%,0.036107325553894044,3.6107325553894043,8400,18.611181794590912
0,0.0%,0.036157371997833254,3.615737199783325,8400,18.585421530089906
