Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.11869763612747192,11.869763612747192,8600,5.796240114345176
0,0.0%,0.11901880264282226,11.901880264282227,8600,5.7805992391362
0,0.0%,0.11918359994888306,11.918359994888306,8600,5.772606300657792
Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.11634132862091065,11.634132862091064,8600,5.913633685943157
0,0.0%,0.11916347980499267,11.916347980499268,8600,5.773580975697341
0,0.0%,0.1201276969909668,12.01276969909668,8600,5.727238740385869
Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.1185339069366455,11.85339069366455,8600,5.804246377939141
0,0.0%,0.1190845251083374,11.90845251083374,8600,5.77740894019681
0,0.0%,0.11880574464797973,11.880574464797974,8600,5.7909657654900215
