Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.11729940176010131,11.729940176010132,8500,5.797131015132746
0,0.0%,0.11522844314575195,11.522844314575195,8500,5.901320728076409
0,0.0%,0.11930901527404786,11.930901527404785,8500,5.6994854784281666
0,0.0%,0.11565004110336304,11.565004110336304,8500,5.8798076811079145
0,0.0%,0.11755341529846192,11.755341529846191,8500,5.784604371327842
0,0.0%,0.11648858785629272,11.648858785629272,8500,5.83748170111641
0,0.0%,0.11849485635757447,11.849485635757446,8500,5.738645717650451
0,0.0%,0.11924689054489136,11.924689054489136,8500,5.702454771715906
0,0.0%,0.11798757314682007,11.798757314682007,8500,5.763318812853529
0,0.0%,0.11727201223373412,11.727201223373413,8500,5.798484967109596
0,0.0%,0.1201753282546997,12.01753282546997,8500,5.658399355971031
0,0.0%,0.11515861988067627,11.515861988067627,8500,5.9048988317556645
0,0.0%,0.11630419731140136,11.630419731140137,8500,5.846736538487241
0,0.0%,0.11886955499649048,11.886955499649048,8500,5.720556453837792
0,0.0%,0.11634523153305054,11.634523153305054,8500,5.8446744317735995
0,0.0%,0.11586570262908935,11.586570262908936,8500,5.868863559882116
0,0.0%,0.1123284363746643,11.23284363746643,8500,6.053676361450484
0,0.0%,0.11506653308868409,11.506653308868408,8500,5.909624473311544
0,0.0%,0.11841351985931396,11.841351985931396,8500,5.742587508655277
0,0.0%,0.11808721542358398,11.808721542358398,8500,5.75845571055944
0,0.0%,0.11717051267623901,11.717051267623901,8500,5.803507934448913
0,0.0%,0.11684383869171143,11.684383869171143,8500,5.819733480292079
0,0.0%,0.11765671730041503,11.765671730041504,8500,5.779525517984185
0,0.0%,0.11871716737747193,11.871716737747192,8500,5.72789946914652
0,0.0%,0.11305399179458618,11.305399179458618,8500,6.014825210555397
0,0.0%,0.11575603246688843,11.575603246688843,8500,5.874423868099586
0,0.0%,0.11680372714996339,11.680372714996338,8500,5.821732033661506
0,0.0%,0.11735525131225585,11.735525131225586,8500,5.794372151193076
0,0.0%,0.11777218103408814,11.777218103408813,8500,5.773859276692685
0,0.0%,0.11719928741455078,11.719928741455078,8500,5.802083058702754
0,0.0%,0.11854559659957886,11.854559659957886,8500,5.736189445289069
0,0.0%,0.11879984855651855,11.879984855651855,8500,5.7239130206171325
0,0.0%,0.1181109619140625,11.81109619140625,8500,5.757297959310227
0,0.0%,0.11624767065048218,11.624767065048218,8500,5.84957957604615
0,0.0%,0.11376972913742066,11.376972913742065,8500,5.976985311959728
0,0.0%,0.11602125644683838,11.602125644683838,8500,5.86099496613864
0,0.0%,0.11797698020935059,11.797698020935059,8500,5.763836290718219
0,0.0%,0.11814416646957397,11.814416646957397,8500,5.755679864017005
0,0.0%,0.11622331380844116,11.622331380844116,8500,5.850805468520486
0,0.0%,0.11753950834274292,11.753950834274292,8500,5.785288790022273
0,0.0%,0.11936051607131958,11.936051607131958,8500,5.697026306368267
0,0.0%,0.12030944108963013,12.030944108963013,8500,5.6520917547393665
0,0.0%,0.11648408651351928,11.648408651351929,8500,5.837707281338197
0,0.0%,0.118902268409729,11.8902268409729,8500,5.718982565217066
0,0.0%,0.1170679759979248,11.70679759979248,8500,5.808591070303069
0,0.0%,0.11782348394393921,11.782348394393921,8500,5.771345212670389
0,0.0%,0.11878676652908325,11.878676652908325,8500,5.724543397125905
0,0.0%,0.1178687310218811,11.78687310218811,8500,5.7691297268124915
0,0.0%,0.11990262508392334,11.990262508392334,8500,5.671268660915874
0,0.0%,0.11913663148880005,11.913663148880005,8500,5.70773230283858
0,0.0%,0.11849328041076661,11.84932804107666,8500,5.7387220409691135
0,0.0%,0.11965889215469361,11.96588921546936,8500,5.682820455339868
0,0.0%,0.11809161424636841,11.80916142463684,8500,5.75824121246536
0,0.0%,0.11694679260253907,11.694679260253906,8500,5.814610087777956
0,0.0%,0.11671482801437377,11.671482801437378,8500,5.826166319812046
0,0.0%,0.11799201011657715,11.799201011657715,8500,5.763102089100389
0,0.0%,0.11526169776916503,11.526169776916504,8500,5.899618113918798
0,0.0%,0.11629091024398804,11.629091024398804,8500,5.847404569912672
0,0.0%,0.11694507360458374,11.694507360458374,8500,5.814695557841326
0,0.0%,0.11502292156219482,11.502292156219482,8500,5.9118651375266325
0,0.0%,0.1181152367591858,11.811523675918579,8500,5.75708959028198
0,0.0%,0.1179982614517212,11.79982614517212,8500,5.762796770342425
0,0.0%,0.11381672143936157,11.381672143936157,8500,5.974517552434379
0,0.0%,0.11592457056045533,11.592457056045532,8500,5.865883278345863
0,0.0%,0.11774957895278931,11.77495789527893,8500,5.774967571413909
0,0.0%,0.1160381293296814,11.60381293296814,8500,5.860142730050568
0,0.0%,0.11634212493896484,11.634212493896484,8500,5.844830497609874
0,0.0%,0.11548353195190429,11.54835319519043,8500,5.888285442145995
0,0.0%,0.11631501436233521,11.63150143623352,8500,5.846192804324629
0,0.0%,0.11557780265808106,11.557780265808105,8500,5.88348267886416
0,0.0%,0.11770722150802612,11.770722150802612,8500,5.777045718079691
0,0.0%,0.11600727081298828,11.600727081298828,8500,5.861701557449851
0,0.0%,0.11598899602890014,11.598899602890015,8500,5.862625104803643
0,0.0%,0.11724831104278564,11.724831104278564,8500,5.7996571033919455
0,0.0%,0.11879956960678101,11.8799569606781,8500,5.723926460767127
0,0.0%,0.11832864999771119,11.832864999771118,8500,5.746706313417361
0,0.0%,0.11700534582138061,11.700534582138062,8500,5.81170027084132
0,0.0%,0.11730746030807496,11.730746030807495,8500,5.79673277568342
0,0.0%,0.11776602268218994,11.776602268218994,8500,5.774161209766644
0,0.0%,0.11790672063827515,11.790672063827515,8500,5.767270909740295
0,0.0%,0.1160154938697815,11.60154938697815,8500,5.8612860861778335
0,0.0%,0.1130809473991394,11.30809473991394,8500,6.013391430121455
0,0.0%,0.11736241340637207,11.736241340637207,8500,5.794018547023847
0,0.0%,0.11714632511138916,11.714632511138916,8500,5.804706202720561
0,0.0%,0.11961463928222656,11.961463928222656,8500,5.684922883022401
0,0.0%,0.1182371997833252,11.82371997833252,8500,5.75115108651194
0,0.0%,0.11389761447906493,11.389761447906494,8500,5.970274295121326
0,0.0%,0.11805617809295654,11.805617809295654,8500,5.759969626194176
0,0.0%,0.11855754137039184,11.855754137039185,8500,5.73561151943575
0,0.0%,0.11695369720458984,11.695369720458984,8500,5.814266810312632
0,0.0%,0.11675584554672241,11.675584554672241,8500,5.824119527513362
0,0.0%,0.11579412460327149,11.579412460327148,8500,5.872491392199603
0,0.0%,0.11599829196929931,11.599829196929932,8500,5.862155282251675
0,0.0%,0.115650954246521,11.5650954246521,8500,5.879761256016232
0,0.0%,0.11710341453552246,11.710341453552246,8500,5.806833239638174
0,0.0%,0.11599289655685424,11.599289655685425,8500,5.862427960549257
0,0.0%,0.11816053628921509,11.816053628921509,8500,5.754882478999598
0,0.0%,0.11723616123199462,11.723616123199463,8500,5.800258152895089
0,0.0%,0.11696080446243286,11.696080446243286,8500,5.8139134997007655
0,0.0%,0.11912508726119996,11.912508726119995,8500,5.70828543033086
