
0,0.0%,0.04430161476135254,4.430161476135254,8400,15.168747315870608
Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.04404728889465332,4.404728889465332,8400,15.256330567976699
Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.043968548774719236,4.396854877471924,1500,2.7292235778542877
Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.04554409265518188,4.5544092655181885,8400,14.754932216737041
Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.044292569160461426,4.429256916046143,8400,15.17184513649466
Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.04368073344230652,3.4944586753845215,6720,15.384357061851471
Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps)
0,0.0%,0.11990631580352783,11.990631580352783,10000,6.671875410723467
0,0.0%,0.12127381801605225,12.127381801605225,10000,6.59664231808146
0,0.0%,0.1208680272102356,12.08680272102356,10000,6.618789256885073
0,0.0%,0.11976314306259156,11.976314306259155,10000,6.679851409560099
0,0.0%,0.11957168102264404,11.957168102264404,10000,6.69054740351521
0,0.0%,0.11961130380630493,11.961130380630493,10000,6.688331073587299
0,0.0%,0.12015533685684204,12.015533685684204,10000,6.658047997927487
0,0.0%,0.11996070384979247,11.996070384979248,10000,6.668850501258408
0,0.0%,0.11899525165557862,11.899525165557861,10000,6.72295733543663
0,0.0%,0.1197335410118103,11.97335410118103,10000,6.681502887491563
0,0.0%,0.12006177186965943,12.006177186965942,10000,6.663236661778489
0,0.0%,0.11802153825759888,11.802153825759888,10000,6.7784237674812005
0,0.0%,0.12008301496505737,12.008301496505737,10000,6.6620579124598915
0,0.0%,0.11931538820266724,11.931538820266724,10000,6.704918888091221
0,0.0%,0.12151165246963501,12.151165246963501,10000,6.583730726564803
0,0.0%,0.1192789626121521,11.92789626121521,10000,6.706966446390743
0,0.0%,0.12185618877410889,12.185618877410889,10000,6.565115880023142
0,0.0%,0.12014500379562378,12.014500379562378,10000,6.658620622800626
0,0.0%,0.11956796646118165,11.956796646118164,10000,6.69075525558699
0,0.0%,0.12104830980300903,12.104830980300903,10000,6.608931601786922
0,0.0%,0.12055865526199341,12.05586552619934,10000,6.635774082428764
0,0.0%,0.11865492105484009,11.865492105484009,10000,6.7422403798174955
0,0.0%,0.12110906362533569,12.11090636253357,10000,6.605616260686224
0,0.0%,0.11938714265823364,11.938714265823364,10000,6.70088907555262
0,0.0%,0.12032651901245117,12.032651901245117,10000,6.648575946231914
0,0.0%,0.11915772676467895,11.915772676467896,10000,6.713790382892216
0,0.0%,0.12104541301727295,12.104541301727295,10000,6.6090897627474865
0,0.0%,0.11913345098495483,11.913345098495483,10000,6.715158449502405
0,0.0%,0.12098921537399292,12.098921537399292,10000,6.612159584034818
0,0.0%,0.11876077890396118,11.876077890396118,10000,6.736230659508722
