Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.025274007320404,2.5274007320404053,4400,13.92735214236587,44.0
0,0.0%,0.0248406767845153,2.484067678451538,4400,14.170306350889032,44.0
0,0.0%,0.0256278729438781,2.5627872943878174,4400,13.735045462837896,44.0
0,0.0%,0.0252899694442749,2.5289969444274902,4400,13.918561695996242,44.0
0,0.0%,0.0258893823623657,2.5889382362365723,4400,13.596307361572569,44.0
0,0.0%,0.0258737874031066,2.587378740310669,4400,13.604502290906783,44.0
0,0.0%,0.0273373460769653,2.733734607696533,4400,12.8761584613584,44.0
0,0.0%,0.0267494893074035,2.6749489307403564,4400,13.15912972972443,44.0
0,0.0%,0.0270624327659606,2.7062432765960693,4400,13.006960720942574,44.0
0,0.0%,0.028955008983612,2.895500898361206,4400,12.156791254985444,44.0
0,0.0%,0.0278877544403076,2.7887754440307617,4400,12.622027375973886,44.0
0,0.0%,0.0287223529815673,2.8722352981567383,4400,12.25526335624023,44.0
0,0.0%,0.0321544528007507,3.215445280075073,4400,10.947161880850969,44.0
0,0.0%,0.0299002027511596,2.990020275115967,4400,11.772495421836156,44.0
0,0.0%,0.0313117456436157,3.1311745643615723,4400,11.241787794471648,44.0
0,0.0%,0.0341726231575012,3.417262315750122,4400,10.300643248182505,44.0
0,0.0%,0.0356654739379882,3.566547393798828,4400,9.869488923994783,44.0
0,0.0%,0.0337536430358886,3.375364303588867,4400,10.428503958098238,44.0
0,0.0%,0.0343326354026794,3.4332635402679443,4400,10.25263560083502,44.0
0,0.0%,0.0357860541343688,3.5786054134368896,4400,9.836233932869945,44.0
0,0.0%,0.0366026377677917,3.660263776779175,4400,9.616793254986124,44.0
0,0.0%,0.0364931535720825,3.649315357208252,4400,9.645644882531668,44.0
0,0.0%,0.036521303653717,3.652130365371704,4400,9.638210161870123,44.0
0,0.0%,0.0365114688873291,3.65114688873291,4400,9.640806319960404,44.0
0,0.0%,0.0363350582122802,3.6335058212280273,4400,9.687613487324302,44.0
0,0.0%,0.0350799846649169,3.507998466491699,4400,10.034211912071626,44.0
0,0.0%,0.025828731060028,2.582873106002808,4400,13.628234355838982,44.0
0,0.0%,0.0267321133613586,2.6732113361358643,4400,13.16768319966865,44.0
0,0.0%,0.0273420858383178,2.734208583831787,4400,12.873926374216063,44.0
0,0.0%,0.0281938433647155,2.8193843364715576,4400,12.48499523270126,44.0
