Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.0287962436676025,2.879624366760254,4300,11.946002540151447,43.0
0,0.0%,0.0291382074356079,2.913820743560791,4300,11.805805170417583,43.0
0,0.0%,0.0289144134521484,2.891441345214844,4300,11.897180642080071,43.0
0,0.0%,0.0294960260391235,2.949602603912353,4300,11.662588022661708,43.0
0,0.0%,0.0285471940040588,2.854719400405884,4300,12.050221116341245,43.0
0,0.0%,0.0284379529953002,2.8437952995300293,4300,12.096510605276338,43.0
0,0.0%,0.028670756816864,2.8670756816864014,4300,11.998288088358404,43.0
0,0.0%,0.0282340025901794,2.8234002590179443,4300,12.183890643958946,43.0
0,0.0%,0.0286479091644287,2.864790916442871,4300,12.007857118841152,43.0
0,0.0%,0.0277772331237792,2.7777233123779297,4300,12.384242824585412,43.0
0,0.0%,0.0280852174758911,2.8085217475891118,4300,12.248436398802898,43.0
0,0.0%,0.0275076341629028,2.750763416290283,4300,12.505619275100113,43.0
0,0.0%,0.0266427779197692,2.6642777919769287,4300,12.91156654294474,43.0
0,0.0%,0.0268223524093627,2.6822352409362797,4300,12.825124163230404,43.0
0,0.0%,0.0269038987159729,2.69038987159729,4300,12.7862509308276,43.0
0,0.0%,0.0270328021049499,2.703280210494995,4300,12.72528088891719,43.0
0,0.0%,0.0267871975898742,2.6787197589874268,4300,12.84195552169422,43.0
0,0.0%,0.0267055940628051,2.6705594062805176,4300,12.881196321302353,43.0
0,0.0%,0.0264297723770141,2.642977237701416,4300,13.01562476940494,43.0
0,0.0%,0.0270373654365539,2.7037365436553955,4300,12.72313313245081,43.0
0,0.0%,0.0267929124832153,2.679291248321533,4300,12.839216349305136,43.0
0,0.0%,0.0261591935157775,2.615919351577759,4300,13.150252502720342,43.0
0,0.0%,0.0261888122558593,2.618881225585937,4300,13.135379972149552,43.0
0,0.0%,0.0260973668098449,2.609736680984497,4300,13.181406480834282,43.0
0,0.0%,0.0262347316741943,2.6234731674194336,4300,13.112388732314496,43.0
0,0.0%,0.0256131386756896,2.5613138675689697,4300,13.43060701601956,43.0
0,0.0%,0.025722210407257,2.572221040725708,4300,13.373656250900828,43.0
0,0.0%,0.0257269096374511,2.572690963745117,4300,13.371213443344644,43.0
0,0.0%,0.0255756998062133,2.557569980621338,4300,13.450267347774718,43.0
0,0.0%,0.0247650861740112,2.476508617401123,4300,13.89052303645919,43.0
