Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.1922989726066589,19.229897260665894,17400,7.238728221638963,174.0
0,0.0%,0.1943647646903991,19.43647646903992,17400,7.161791913350635,174.0
0,0.0%,0.1944386887550354,19.44386887550354,17400,7.159069056229434,174.0
0,0.0%,0.1938228487968444,19.38228487968445,17400,7.181815810885255,174.0
0,0.0%,0.1945837020874023,19.458370208740234,17400,7.153733766329242,174.0
0,0.0%,0.1933013224601745,19.330132246017456,17400,7.201192326487009,174.0
0,0.0%,0.1943417358398437,19.43417358398437,17400,7.162640561917907,174.0
0,0.0%,0.1953174138069152,19.53174138069153,17400,7.126860697511016,174.0
0,0.0%,0.1925010538101196,19.250105381011963,17400,7.231129245521167,174.0
0,0.0%,0.1928770446777343,19.28770446777344,17400,7.217033018759706,174.0
0,0.0%,0.1940300703048706,19.40300703048706,17400,7.174145728096752,174.0
0,0.0%,0.1916963386535644,19.169633865356445,17400,7.261484542569361,174.0
0,0.0%,0.1924010109901428,19.24010109901428,17400,7.234889218286464,174.0
0,0.0%,0.1902728796005249,19.02728796005249,17400,7.31580876330081,174.0
0,0.0%,0.1899457192420959,18.994571924209595,17400,7.328409429568779,174.0
0,0.0%,0.1889998817443847,18.89998817443848,17400,7.365083973346754,174.0
0,0.0%,0.1892584609985351,18.92584609985352,17400,7.355021237390141,174.0
0,0.0%,0.1904350471496582,19.04350471496582,17400,7.309578887052558,174.0
0,0.0%,0.1931960034370422,19.319600343704224,17400,7.20511799020531,174.0
0,0.0%,0.1934007477760315,19.34007477760315,17400,7.197490268300363,174.0
0,0.0%,0.1940506982803344,19.405069828033447,17400,7.173383102126504,174.0
0,0.0%,0.1945907831192016,19.45907831192017,17400,7.153473446618969,174.0
0,0.0%,0.1939746737480163,19.39746737480164,17400,7.176194567587125,174.0
0,0.0%,0.1918418550491333,19.18418550491333,17400,7.255976541946437,174.0
0,0.0%,0.1895743727684021,18.95743727684021,17400,7.342764634651165,174.0
0,0.0%,0.1895587277412414,18.955872774124146,17400,7.343370661888804,174.0
0,0.0%,0.1894351410865783,18.94351410865784,17400,7.348161444680468,174.0
0,0.0%,0.1904693055152893,19.04693055152893,17400,7.308264164843409,174.0
0,0.0%,0.1925375080108642,19.253750801086422,17400,7.22976013547165,174.0
0,0.0%,0.1935806536674499,19.358065366744995,17400,7.190801217105617,174.0
