Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.0282766866683959,2.8276686668396,3400,9.619231672712427,34.0
0,0.0%,0.0284873676300048,2.8487367630004883,3400,9.54809175536144,34.0
0,0.0%,0.0281283712387084,2.8128371238708496,3400,9.669952010079086,34.0
0,0.0%,0.0280963444709777,2.8096344470977783,3400,9.680974700497543,34.0
0,0.0%,0.0281873869895935,2.8187386989593506,3400,9.649706093736876,34.0
0,0.0%,0.0285317468643188,2.8531746864318848,3400,9.533240333775602,34.0
0,0.0%,0.0291551828384399,2.915518283843994,3400,9.329387557171444,34.0
0,0.0%,0.0289729642868042,2.89729642868042,3400,9.38806251605684,34.0
0,0.0%,0.0286904597282409,2.8690459728240967,3400,9.48050336510507,34.0
0,0.0%,0.0286980700492858,2.869807004928589,3400,9.477989270110111,34.0
0,0.0%,0.0279919648170471,2.799196481704712,3400,9.717074231043329,34.0
0,0.0%,0.0286156487464904,2.861564874649048,3400,9.505288606583102,34.0
0,0.0%,0.0286584782600402,2.8658478260040283,3400,9.491083145864762,34.0
0,0.0%,0.0282998609542846,2.829986095428467,3400,9.611354643734336,34.0
0,0.0%,0.0284619402885437,2.84619402885437,3400,9.556621834017532,34.0
0,0.0%,0.0275677561759948,2.7567756175994877,3400,9.86659916256982,34.0
0,0.0%,0.0283108758926391,2.831087589263916,3400,9.607615145200086,34.0
0,0.0%,0.0281590747833251,2.8159074783325195,3400,9.65940827576724,34.0
0,0.0%,0.0275687980651855,2.7568798065185547,3400,9.866226280770915,34.0
0,0.0%,0.0278890943527221,2.788909435272217,3400,9.752916195840935,34.0
0,0.0%,0.0278463077545166,2.78463077545166,3400,9.767901812974907,34.0
0,0.0%,0.0276578545570373,2.765785455703736,3400,9.83445767418686,34.0
0,0.0%,0.0271089339256286,2.710893392562866,3400,10.033592643156377,34.0
0,0.0%,0.0266386580467224,2.663865804672241,3400,10.210724561384824,34.0
0,0.0%,0.0274963045120239,2.7496304512023926,3400,9.892238423569118,34.0
0,0.0%,0.0266299891471862,2.662998914718628,3400,10.21404847356986,34.0
0,0.0%,0.0266898870468139,2.6689887046813965,3400,10.191125931815035,34.0
0,0.0%,0.02658935546875,2.658935546875,3400,10.229657515379673,34.0
0,0.0%,0.0262295007705688,2.6229500770568848,3400,10.37000293597662,34.0
0,0.0%,0.0265722298622131,2.657222986221313,3400,10.236250454343534,34.0
