Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.1218953800201416,12.18953800201416,13600,8.925686927759052,136.0
0,0.0%,0.1225099420547485,12.250994205474854,13600,8.880911881533525,136.0
0,0.0%,0.123499150276184,12.349915027618408,13600,8.809777213583088,136.0
0,0.0%,0.1229016304016113,12.290163040161133,13600,8.852608353889954,136.0
0,0.0%,0.1241426086425781,12.414260864257812,13600,8.76411420620688,136.0
0,0.0%,0.1254292035102844,12.542920351028442,13600,8.674215968458977,136.0
0,0.0%,0.125414388179779,12.541438817977903,13600,8.675240662501766,136.0
0,0.0%,0.1253957676887512,12.539576768875122,13600,8.676528881744709,136.0
0,0.0%,0.1254375720024109,12.543757200241089,13600,8.673637273360878,136.0
0,0.0%,0.1250302505493164,12.50302505493164,13600,8.701894103386234,136.0
0,0.0%,0.1254175329208374,12.54175329208374,13600,8.675023138006848,136.0
0,0.0%,0.1248599338531494,12.48599338531494,13600,8.71376402681441,136.0
0,0.0%,0.1250686335563659,12.506863355636597,13600,8.699223530811663,136.0
0,0.0%,0.1249351048469543,12.493510484695436,13600,8.708521126490439,136.0
0,0.0%,0.1258230376243591,12.582303762435911,13600,8.6470651205242,136.0
0,0.0%,0.1259238648414611,12.592386484146118,13600,8.640141416956967,136.0
0,0.0%,0.1259334897994995,12.593348979949951,13600,8.639481060456754,136.0
0,0.0%,0.1254825615882873,12.548256158828735,13600,8.67052749185792,136.0
0,0.0%,0.1252784824371338,12.52784824371338,13600,8.684651815973035,136.0
0,0.0%,0.1236483645439148,12.36483645439148,13600,8.799145900660799,136.0
0,0.0%,0.1259650373458862,12.596503734588625,13600,8.637317329668795,136.0
0,0.0%,0.12657151222229,12.657151222229004,13600,8.59593111354481,136.0
0,0.0%,0.1243031334877014,12.430313348770142,13600,8.752796244735432,136.0
0,0.0%,0.1242539954185485,12.425399541854858,13600,8.756257666685732,136.0
0,0.0%,0.1233327841758728,12.33327841758728,13600,8.821660901196472,136.0
0,0.0%,0.122940182685852,12.294018268585203,13600,8.849832302430823,136.0
0,0.0%,0.123979971408844,12.3979971408844,13600,8.775610992941305,136.0
0,0.0%,0.12326904296875,12.326904296875,13600,8.826222495098136,136.0
0,0.0%,0.1211353230476379,12.113532304763794,13600,8.98169066319434,136.0
0,0.0%,0.1224776983261108,12.247769832611084,13600,8.883249888506851,136.0
