Packet Loss,Loss Percentage(%),Time Delta Mean(s),Total Time(s),Total Bytes(B),Throughput(Kbps),Tamanho de pacote
0,0.0%,0.0397438597679138,3.974385976791382,6300,12.681204164445331,63.0
0,0.0%,0.0393391132354736,3.9339113235473633,6300,12.81167668887674,63.0
0,0.0%,0.039842734336853,3.984273433685303,6300,12.649734221022552,63.0
0,0.0%,0.0393405365943908,3.934053659439087,6300,12.811213156453482,63.0
0,0.0%,0.0392247080802917,3.922470808029175,6300,12.849043999724046,63.0
0,0.0%,0.0394080543518066,3.940805435180664,6300,12.78926372514238,63.0
0,0.0%,0.0373134875297546,3.731348752975464,6300,13.507180201210051,63.0
0,0.0%,0.0381072545051574,3.810725450515747,6300,13.225828166964591,63.0
0,0.0%,0.0389040827751159,3.8904082775115967,6300,12.954938506412264,63.0
0,0.0%,0.036704888343811,3.670488834381104,6300,13.731141075245406,63.0
0,0.0%,0.0385097002983093,3.8509700298309326,6300,13.087611591257357,63.0
0,0.0%,0.038847599029541,3.8847599029541016,6300,12.973774765764585,63.0
0,0.0%,0.0394720268249511,3.947202682495117,6300,12.768536113818458,63.0
0,0.0%,0.0397249412536621,3.972494125366211,6300,12.687243431821008,63.0
0,0.0%,0.0394025444984436,3.94025444984436,6300,12.791052111365753,63.0
0,0.0%,0.0395734548568725,3.957345485687256,6300,12.735809946916282,63.0
0,0.0%,0.0389815258979797,3.8981525897979736,6300,12.929201420155808,63.0
0,0.0%,0.0397247314453125,3.97247314453125,6300,12.687310440193592,63.0
0,0.0%,0.0403524184226989,4.0352418422698975,6300,12.489957720018356,63.0
0,0.0%,0.0392242288589477,3.922422885894776,6300,12.84920098269895,63.0
0,0.0%,0.0395022010803222,3.9502201080322266,6300,12.75878270618859,63.0
0,0.0%,0.0395646715164184,3.9564671516418457,6300,12.738637291373726,63.0
0,0.0%,0.0397746491432189,3.9774649143218994,6300,12.671387701880576,63.0
0,0.0%,0.0404640626907348,4.046406269073486,6300,12.45549671697701,63.0
0,0.0%,0.0392590594291687,3.92590594291687,6300,12.837801193615404,63.0
0,0.0%,0.039837589263916,3.9837589263916016,6300,12.651367949528808,63.0
0,0.0%,0.0395804333686828,3.958043336868286,6300,12.733564468720012,63.0
0,0.0%,0.0395284247398376,3.9528424739837646,6300,12.750318367533056,63.0
0,0.0%,0.0385723137855529,3.857231378555298,6300,13.066366793603397,63.0
0,0.0%,0.0371035528182983,3.710355281829834,6300,13.58360484959927,63.0
